date,ticker,target,next_open,market_cap,mcap_cutoff,shares,buy_amt,sell_amt,pnl,ret
2020-09-09,018260,172050.0,179000.0,13695870600000.0,802236840960.0001,58,9978900.0,10278180.0,299280.0,0.02999128160418474
2021-01-04,018260,181100.0,186000.0,14392270800000.0,893141249000.0002,55,9960500.0,10127700.0,167200.0,0.016786305908337962
2021-01-05,018260,192650.0,216000.0,16442782500000.0,899679941000.0027,51,9825150.0,10905840.0,1080690.0,0.10999221385933033
2021-02-16,018260,198750.0,204000.0,15785071200000.0,924295082039.9993,50,9937500.0,10098000.0,160500.0,0.016150943396226358
2023-07-17,018260,124110.0,133700.0,10337674080000.0,832201334000.0,80,9928800.0,10589040.0,660240.0,0.06649746192893402
2023-08-01,018260,131650.0,137500.0,10685874180000.0,846559643039.9999,75,9873750.0,10209375.0,335625.0,0.03399164451196346
2023-11-24,018260,149620.0,155200.0,12009034560000.0,778837144605.0012,66,9874920.0,10140768.0,265848.0,0.026921534554203985
2024-11-18,018260,146640.0,147600.0,11475127740000.0,667478563080.0,68,9971520.0,9936432.0,-35088.0,-0.003518821603928024
2025-04-24,018260,120190.0,124500.0,9618060540000.0,709978508200.0001,83,9975770.0,10230165.0,254395.0,0.025501289624760837
2025-10-29,018260,173900.0,178800.0,13966692900000.0,942996828000.0,57,9912300.0,10089684.0,177384.0,0.017895342150661353
2026-02-26,018260,184920.0,190800.0,14802373140000.0,1221152039013.0017,54,9985680.0,10200168.0,214488.0,0.021479558728098702
2026-04-15,018260,167390.0,194000.0,13819675080000.0,1196625751020.0,59,9876010.0,11331540.0,1455530.0,0.14738036919768205
2026-05-15,018260,192430.0,189000.0,14624404200000.0,1229643845220.001,51,9813930.0,9542610.0,-271320.0,-0.027646416878865043
2026-05-27,018260,211400.0,251500.0,20234294700000.0,1269725639700.0012,47,9935800.0,11702295.0,1766495.0,0.17779091769157995
2024-05-10,018290,23685.0,25100.0,909269377800.0,818805139080.0,422,9995070.0,10486278.0,491208.0,0.04914502849905
2024-05-14,018290,28485.0,25550.0,912849178500.0,807992460072.0007,351,9998235.0,8878370.0,-1119866.0,-0.11200631911532388
2024-10-31,018290,33040.0,34300.0,1217132238000.0,716428465720.0006,302,9978080.0,10255014.0,276934.0,0.02775423728813564
2025-01-22,018290,37380.0,36400.0,1329895960050.0,713017073860.0,267,9980460.0,9621612.0,-358848.0,-0.035955056179775235
2020-02-10,018670,78930.0,81100.0,738655904800.0,710414874188.9993,126,9945180.0,10116414.0,171234.0,0.017217787913340832
2020-09-15,018670,108100.0,117500.0,1103014158000.0,842962852360.0004,92,9945200.0,10701900.0,756700.0,0.07608695652173902
2020-10-12,018670,116350.0,116000.0,1061478060000.0,791061667690.0,85,9889750.0,9761400.0,-128350.0,-0.012978083369144855
2021-01-07,018670,113150.0,116000.0,1047632694000.0,902935267640.0005,88,9957200.0,10105920.0,148720.0,0.014935925762262547
2021-09-07,018670,133100.0,135000.0,1246082940000.0,1100738079080.0,75,9982500.0,10023750.0,41250.0,0.004132231404958775
2021-09-13,018670,165700.0,158000.0,1472223918000.0,1082538820399.999,60,9942000.0,9385200.0,-556800.0,-0.05600482800241402
2022-04-22,018670,115200.0,114500.0,1070708304000.0,998668305400.0007,86,9907200.0,9748530.0,-158670.0,-0.016015624999999978
2022-05-02,018670,124250.0,127500.0,1172240988000.0,993549330059.9999,80,9940000.0,10098000.0,158000.0,0.015895372233400318
2022-05-03,018670,135200.0,139500.0,1255313184000.0,994875600519.9998,73,9869600.0,10081665.0,212065.0,0.021486686390532528
2022-08-23,018670,123450.0,123500.0,1135320012000.0,842405767980.0001,81,9999450.0,9903465.0,-95985.0,-0.009599027946537109
2022-10-28,018670,115750.0,116500.0,1066093182000.0,747207792540.0001,86,9954500.0,9918810.0,-35690.0,-0.0035853131749460365
2023-05-03,018670,126220.0,127800.0,1179625183200.0,803576024560.0007,79,9971380.0,9995238.0,23858.0,0.0023926477578830596
2023-05-04,018670,132070.0,131000.0,1222084305600.0,801501442600.001,75,9905250.0,9726750.0,-178500.0,-0.018020746573786606
2023-09-19,018670,138080.0,147400.0,1360537965600.0,823101516455.9999,72,9941760.0,10506672.0,564912.0,0.05682213209733478
2023-10-16,018670,162100.0,162000.0,1490684406000.0,767178343715.9996,61,9888100.0,9783180.0,-104920.0,-0.010610734114744003
2024-05-13,018670,163430.0,170000.0,1559911236000.0,808304960640.0,61,9969230.0,10266300.0,297070.0,0.029798690570886688
2024-05-21,018670,174080.0,175700.0,1612523626800.0,805893623836.0002,57,9922560.0,9914751.0,-7809.0,-0.000786994485294068
2024-06-03,018670,189390.0,187600.0,1758361482000.0,811607383380.0001,52,9848280.0,9657648.0,-190632.0,-0.0193568826231586
2024-07-18,018670,176250.0,181900.0,1674366261600.0,815243986335.0,56,9870000.0,10084536.0,214536.0,0.02173617021276586
2024-10-21,018670,173550.0,181300.0,1664212993200.0,724949882370.0001,57,9892350.0,10230759.0,338409.0,0.03420916162489207
2024-10-22,018670,189140.0,185800.0,1702056993600.0,711665537040.0,52,9835280.0,9564984.0,-270296.0,-0.027482288252088427
2024-11-27,018670,218650.0,212000.0,1970657094000.0,677862045480.0016,45,9839250.0,9444600.0,-394650.0,-0.040109764463754805
2025-01-03,018670,222700.0,227500.0,2099880510000.0,664813395425.0,44,9798800.0,9909900.0,111100.0,0.011338123035473657
2025-08-29,018670,250550.0,257500.0,2380650330000.0,824935603600.0,39,9771450.0,9942075.0,170625.0,0.017461584514069095
2025-11-03,018670,270900.0,275500.0,2514706368000.0,929447500900.0001,36,9752400.0,9818820.0,66420.0,0.006810631229235975
2026-04-29,018670,286900.0,289500.0,2633685918000.0,1291041863285.0,34,9754600.0,9744570.0,-10030.0,-0.0010282328337399838
2020-07-07,018880,9865.0,9830.0,5204550000000.0,735278789350.002,1013,9993245.0,9858212.0,-135033.0,-0.013512417638114615
2020-08-12,018880,11265.0,12150.0,6405600000000.0,794964826000.0,887,9992055.0,10669280.0,677224.0,0.06777629826897469
2020-09-17,018880,12760.0,13350.0,7179610000000.0,814893329903.9995,783,9991080.0,10348520.0,357440.0,0.035775862068965436
2020-11-11,018880,13170.0,13450.0,7179610000000.0,774180680000.0,759,9996030.0,10106464.0,110434.0,0.011047835990888322
2020-11-19,018880,13910.0,15500.0,8273900000000.0,797992491540.0024,718,9987380.0,11017710.0,1030330.0,0.10316319194823875
2021-01-08,018880,17460.0,18550.0,9848610000000.0,914190661420.0004,572,9987120.0,10504494.0,517374.0,0.051804123711340244
2021-03-04,018880,17965.0,16750.0,9047910000000.0,931518824760.0011,556,9988540.0,9219870.0,-768670.0,-0.07695519064848311
2021-03-22,018880,18515.0,18550.0,9875300000000.0,966950775600.0001,540,9998100.0,9916830.0,-81270.0,-0.008128544423440465
2021-08-03,018880,15825.0,16100.0,8567490000000.0,1024361200000.0007,631,9985575.0,10057509.0,71934.0,0.007203791469194254
2022-05-31,018880,11425.0,11450.0,6112010000000.0,950215719600.0,875,9996875.0,9918562.0,-78312.0,-0.007833698030634606
2022-09-08,018880,11200.0,11400.0,5898490000000.0,829470135000.0006,892,9990400.0,10067112.0,76712.0,0.0076785714285714235
2023-05-10,018880,9826.0,9730.0,5193874000000.0,791740749192.0006,1017,9993042.0,9796456.0,-196586.0,-0.01967229798493786
2023-08-10,018880,8568.0,9470.0,5172522000000.0,818039387000.0009,1167,9998856.0,10940975.0,942119.0,0.09422268907563014
2024-05-03,018880,6220.0,6580.0,3464362000000.0,803127371465.0005,1607,9995540.0,10468319.0,472779.0,0.04729903536977487
2025-01-07,018880,4201.0,4415.0,2356727000000.0,690832895375.0,2380,9998380.0,10402623.0,404243.0,0.04043084979766731
2025-08-13,018880,3637.0,3745.0,2538571944480.0,831670005252.0002,2749,9998113.0,10192055.0,193942.0,0.019397855375309137
2025-10-16,018880,3340.0,3330.0,2314580302320.0,911727145200.0,2994,9999960.0,9870320.0,-129640.0,-0.01296407185628734
2025-10-17,018880,3536.5,3820.0,2545359570000.0,902495953700.0,2827,9997686.0,10691149.0,693463.0,0.06936236391912898
2025-10-29,018880,4092.5,4950.0,2894922284280.0,942996828000.0,2443,9997978.0,11971922.0,1973944.0,0.19743433109346364
2025-11-28,018880,3766.5,3750.0,2555541008280.0,939567630114.0,2654,9996291.0,9852975.0,-143316.0,-0.014336917562724039
2026-01-22,018880,3449.0,3430.0,3489292676800.0,1023078807288.0,2899,9998651.0,9844134.0,-154517.0,-0.015453754711510559
2026-02-04,018880,3653.0,4350.0,3822828006200.0,1170392806559.9993,2737,9998261.0,11786890.0,1788630.0,0.1788940596769779
2026-02-10,018880,4166.5,4855.0,4690019862640.0,1156573055279.9998,2400,9999600.0,11535480.0,1535880.0,0.15359414376575065
2026-02-19,018880,4857.0,5330.0,5408403649040.0,1189097064660.0032,2058,9995706.0,10859449.0,863743.0,0.08641136504014812
2026-03-18,018880,4289.0,4235.0,4515555228800.0,1184976273328.001,2331,9997659.0,9773067.0,-224592.0,-0.022464443926323074
2026-04-17,018880,4245.0,4160.0,4269252216320.0,1224791156740.0,2355,9996975.0,9698832.0,-298143.0,-0.0298233215547703
2026-05-06,018880,5485.0,5450.0,5552080406320.0,1313349953592.0002,1823,9999155.0,9835996.0,-163158.0,-0.016317228805834083
2026-05-27,018880,5516.0,5230.0,5418666274560.0,1269725639700.0012,1812,9994992.0,9381992.0,-613000.0,-0.06133067440174034
2020-03-26,019170,10780.0,13050.0,659663125500.0,533274808699.9996,927,9993060.0,11976376.0,1983316.0,0.19846938775510203
2020-06-09,019170,21975.0,28700.0,1441191728000.0,760484931850.0006,455,9998625.0,12927915.0,2929290.0,0.29296928327645055
2020-06-10,019170,33180.0,29900.0,1560407955500.0,753680407264.0034,301,9987180.0,8909901.0,-1077279.0,-0.10786618444846297
2020-07-07,019170,32975.0,39000.0,2010780370500.0,735278789350.002,303,9991425.0,11698830.0,1707405.0,0.1708870356330554
2020-08-18,019170,83890.0,85300.0,4424246665000.0,760051413750.0001,119,9982910.0,10049193.0,66283.0,0.006639647156991391
2020-09-18,019170,160000.0,209000.0,10491028020000.0,840830787105.002,62,9920000.0,12828420.0,2908420.0,0.29318749999999993
2020-12-02,019170,154300.0,183000.0,9404835725000.0,827773089000.002,64,9875200.0,11594880.0,1719680.0,0.17414128321451727
2021-02-22,019170,84020.0,82800.0,4408351168000.0,927549634999.9998,119,9998380.0,9754668.0,-243712.0,-0.024375148774101407
2021-05-10,019170,68040.0,76300.0,3979172749000.0,1072472914400.0012,146,9933840.0,11028402.0,1094562.0,0.11018518518518516
2021-06-11,019170,86690.0,81400.0,4201709707000.0,1068239301479.9996,115,9969350.0,9267390.0,-701960.0,-0.07041181220440651
2022-02-25,019170,25655.0,30600.0,1539213959500.0,951034155700.0,389,9979795.0,11784366.0,1804571.0,0.18082245176378864
2022-02-28,019170,35815.0,36450.0,1838579153000.0,963710265330.0002,279,9992385.0,10067854.0,75470.0,0.0075527013821024
2022-06-29,019170,22095.0,22100.0,1178916027500.0,833067799844.9994,452,9986940.0,9889308.0,-97632.0,-0.009775967413442
2022-07-19,019170,28690.0,31950.0,1669027185000.0,830960064042.0012,348,9984120.0,11007414.0,1023294.0,0.10249215754618324
2022-07-20,019170,35240.0,36200.0,1854474650000.0,843883066240.0006,283,9972920.0,10142154.0,169234.0,0.016969353007945553
2022-11-14,019170,23175.0,27600.0,1449139476500.0,799110296080.0001,431,9988425.0,11776644.0,1788219.0,0.17902912621359213
2022-11-15,019170,31415.0,30600.0,1605445197000.0,798323567400.0001,318,9989970.0,9633492.0,-356478.0,-0.035683590641413354
2023-04-14,019170,19871.0,22000.0,1139177285000.0,873406156650.0,503,9995113.0,10955340.0,960227.0,0.09606964923758232
2024-03-22,019170,13759.0,16400.0,861535937400.0,813504478605.0,726,9989034.0,11787336.0,1798302.0,0.1800276182862126
2024-03-25,019170,18836.0,18160.0,970685016800.0,818625678294.0002,530,9983080.0,9528552.0,-454528.0,-0.045529836483329755
2024-08-08,019170,13774.0,13820.0,723774963400.0,722979450753.0,726,9999924.0,9932987.0,-66937.0,-0.006693770872658544
2024-08-12,019170,15469.0,17160.0,948431321000.0,740293473528.0,646,9992974.0,10974506.0,981532.0,0.09822225095352
2020-05-11,020000,25285.0,28200.0,679788000000.0,669104146116.0004,395,9987575.0,11027610.0,1040035.0,0.10413288510974894
2020-08-12,020000,32330.0,33850.0,832494000000.0,794964826000.0,309,9989970.0,10355054.0,365084.0,0.0365450046396536
2021-05-10,020000,47700.0,48100.0,1183471500000.0,1072472914400.0012,209,9969300.0,9952371.0,-16929.0,-0.0016981132075472027
2020-01-10,020150,44135.0,46000.0,2098042992500.0,718062110604.0,226,9974510.0,10292040.0,317530.0,0.0318341452362072
2020-06-25,020150,51070.0,54200.0,2443874255000.0,725618463390.0007,195,9958650.0,10463310.0,504660.0,0.05067554337184266
2020-08-03,020150,52530.0,55700.0,2545318092000.0,774662348640.0004,190,9980700.0,10477170.0,496470.0,0.049743003997715585
2021-01-08,020150,54530.0,58100.0,2600651094000.0,914190661420.0004,183,9978990.0,10525977.0,546987.0,0.05481386392811305
2021-07-20,020150,83580.0,82400.0,3771866303000.0,1038365149920.0001,119,9946020.0,9707544.0,-238476.0,-0.02397702799712853
2021-08-10,020150,87220.0,81100.0,3758033052500.0,1049647075950.0006,114,9943080.0,9152946.0,-790134.0,-0.07946571887181841
2021-09-13,020150,77490.0,83500.0,3817977138000.0,1082538820399.999,129,9996210.0,10663785.0,667575.0,0.06678281068524972
2021-09-27,020150,91190.0,98900.0,4560361581500.0,1093430053960.0007,109,9939710.0,10672299.0,732589.0,0.07370325693606761
2021-11-18,020150,118150.0,130000.0,5971353132500.0,1047146961280.0001,84,9924600.0,10810800.0,886200.0,0.0892932712653407
2022-10-11,020150,55900.0,55600.0,2619095428000.0,741145887600.0001,178,9950200.0,9797832.0,-152368.0,-0.015313059033989274
2023-03-03,020150,65580.0,73400.0,3287702535500.0,814600013670.0004,152,9968160.0,11045232.0,1077072.0,0.10805123513266235
2023-08-11,020150,56900.0,58000.0,2651373012500.0,830087960552.0005,175,9957500.0,10048500.0,91000.0,0.009138840070298748
2023-11-06,020150,43490.0,44800.0,2070376491500.0,774540355697.9999,229,9959210.0,10156608.0,197398.0,0.019820648424925258
2023-11-30,020150,45775.0,45200.0,2074987575000.0,776245876200.0,218,9978950.0,9755064.0,-223886.0,-0.02243582741671213
2024-03-05,020150,37365.0,36450.0,1694573186250.0,798672130260.0,267,9976455.0,9634828.0,-341626.0,-0.034243275792854244
2024-03-21,020150,45275.0,46900.0,2169514786750.0,816185942980.0,220,9960500.0,10214820.0,254320.0,0.025532854776366687
2024-06-11,020150,55355.0,57000.0,2591428927000.0,830558819740.0017,180,9963900.0,10157400.0,193500.0,0.019420106584771002
2024-12-16,020150,24860.0,27550.0,1263436879000.0,690594863864.0,402,9993720.0,10964349.0,970629.0,0.09712389380530984
2024-12-17,020150,29895.0,23350.0,1194270626500.0,693443494788.0,334,9984930.0,7720911.0,-2264019.0,-0.22674360260913196
2025-07-21,020150,24415.0,26500.0,1385066496350.0,825060018230.0002,409,9985735.0,10730115.0,744380.0,0.07454433749744016
2025-11-12,020150,38860.0,39650.0,2105091612600.0,929386009200.0005,257,9987020.0,10088150.0,101130.0,0.010126093669583058
2026-01-14,020150,33165.0,35450.0,1780425742000.0,991228730800.0,301,9982665.0,10563746.0,581080.0,0.0582089552238807
2026-02-04,020150,46430.0,46350.0,2500450858250.0,1170392806559.9993,215,9982450.0,9865598.0,-116852.0,-0.011705793667887154
2020-04-01,020560,3409.5,3340.0,757883823130.0,580346882507.9998,2932,9996654.0,9694951.0,-301703.0,-0.030180378354597526
2020-04-09,020560,3602.0,3750.0,819273528980.0,643635347523.0006,2776,9999152.0,10305900.0,306748.0,0.030677401443642394
2020-04-22,020560,4965.5,4375.0,949866175970.0,642056010570.0001,2013,9995552.0,8718806.0,-1276745.0,-0.12773134628939686
2020-05-19,020560,4170.0,3900.0,877314705420.0,670918273680.0001,2398,9999660.0,9258678.0,-740982.0,-0.07410071942446039
2020-06-05,020560,4472.5,4410.0,962144117140.0,736664133675.0004,2235,9996038.0,9757786.0,-238251.0,-0.02383454443823363
2020-08-26,020560,4332.0,4590.0,983351470070.0,785074547849.9994,2308,9998256.0,10487783.0,489527.0,0.048961218836565124
2020-09-03,020560,4624.0,4105.0,982235293600.0,813570765800.0,2162,9997088.0,8786260.0,-1210828.0,-0.12111807958477505
2020-10-06,020560,4147.5,4220.0,955447058320.0,789332317200.0,2411,9999622.0,10072676.0,73053.0,0.007305605786618541
2020-11-13,020560,4789.0,4985.0,957679411260.0,779650376300.0,2088,9999432.0,10304593.0,305161.0,0.03051785341407376
2020-11-17,020560,6530.0,5570.0,1294764705200.0,782431681660.8003,1531,9997430.0,8442393.0,-1555037.0,-0.15554364471669213
2020-12-01,020560,5771.0,6000.0,1276905881680.0,819653179200.0001,1732,9995372.0,10288080.0,292708.0,0.02928435279847519
2021-03-16,020560,15645.0,15950.0,1183147047600.0,951319435159.9999,639,9997155.0,10090130.0,92974.0,0.009300095877277093
2021-05-10,020560,15460.0,15750.0,1171985283000.0,1072472914400.0012,646,9987160.0,10072755.0,85595.0,0.008570504527813716
2021-08-24,020560,19085.0,20400.0,1495676456400.0,1052336081400.0012,523,9981455.0,10562508.0,581053.0,0.05821325648414977
2021-09-23,020560,25485.0,29050.0,2169102920600.0,1090739387625.0007,392,9990120.0,11273724.0,1283604.0,0.1284873454973514
2022-02-04,020560,18375.0,19750.0,1469632339000.0,965304883400.0,544,9996000.0,10636560.0,640560.0,0.06408163265306133
2022-03-15,020560,19235.0,21000.0,1491955868200.0,943354367900.0,519,9982965.0,10790010.0,807045.0,0.0808422147127632
2022-09-01,020560,15740.0,15100.0,1108735283600.0,843439692700.0,635,9994900.0,9492615.0,-502285.0,-0.050254129606099096
2023-01-18,020560,15150.0,15200.0,1145941165600.0,777992917200.0004,660,9999000.0,9931680.0,-67320.0,-0.006732673267326739
2023-10-30,020560,10114.0,10190.0,767929404480.0,718356537600.0001,988,9992632.0,9967043.0,-25589.0,-0.002560806802451965
2023-10-31,020560,11730.0,11050.0,829691168600.0,708538456657.5006,852,9993960.0,9320454.0,-673506.0,-0.06739130434782614
2023-12-07,020560,10650.0,10950.0,809599992320.0,769363206355.0006,938,9989700.0,10168389.0,178689.0,0.01788732394366188
2024-02-01,020560,13742.0,12130.0,902614697320.0,739558961528.0009,727,9990434.0,8730325.0,-1260109.0,-0.1261315674574297
2024-11-20,020560,10203.0,10440.0,776858816160.0,669865289364.0001,980,9998940.0,10128888.0,129948.0,0.012996177594825076
2025-01-17,020560,10897.0,10740.0,2214400143250.0,695688354240.0,917,9992549.0,9750094.0,-242455.0,-0.0242635587776453
2025-02-19,020560,10723.0,10820.0,2228819493020.0,748871406359.9999,932,9993836.0,9983398.0,-10438.0,-0.0010444838198265805
2025-06-20,020560,9664.0,9740.0,2004289618030.0,804162850500.0006,1034,9992576.0,9970448.0,-22128.0,-0.0022144039735099152
2025-08-22,020560,9542.0,9610.0,1987810361150.0,802825052856.0005,1047,9990474.0,9961053.0,-29421.0,-0.0029448752881994222
2026-01-16,020560,7839.0,7910.0,1610847360020.0,1002249058200.0,1275,9994725.0,9984398.0,-10328.0,-0.001033295063145756
2026-02-25,020560,7934.0,8140.0,1658225223550.0,1218628010747.001,1260,9996840.0,10153836.0,156996.0,0.015704562641794872
2021-05-13,021240,71470.0,76600.0,5653050815400.0,1030606944799.9994,139,9934330.0,10540926.0,606596.0,0.06106058486078081
2021-07-21,021240,82240.0,83200.0,6140128300800.0,1047423497260.0007,121,9951040.0,9966528.0,15488.0,0.0015564202334630295
2021-08-31,021240,77630.0,77000.0,5771130205800.0,1093454215800.0,128,9936640.0,9757440.0,-179200.0,-0.01803426510369699
2022-10-21,021240,55640.0,56600.0,4110638778300.0,734747369100.0001,179,9959560.0,10030086.0,70526.0,0.007081236520488865
2023-08-10,021240,42100.0,41650.0,3062684188500.0,818039387000.0009,237,9977700.0,9772340.0,-205360.0,-0.020581947743467888
2023-08-31,021240,43410.0,42800.0,3188143540800.0,827791680056.0002,230,9984300.0,9745560.0,-238740.0,-0.023911541119557733
2023-11-09,021240,49610.0,51200.0,3771160530900.0,760096804788.9998,201,9971610.0,10188288.0,216678.0,0.021729490022172948
2024-06-26,021240,64570.0,65600.0,4892914739700.0,816064160700.0005,154,9943780.0,10001376.0,57596.0,0.005792163543441253
2025-05-13,021240,94530.0,100000.0,7459552986000.0,731778741855.0,105,9925650.0,10395000.0,469350.0,0.04728657569025696
2020-09-09,022100,6315.0,6260.0,956298445410.0,802236840960.0001,1583,9996645.0,9810484.0,-186161.0,-0.018622327790973947
2020-10-12,022100,7589.0,7750.0,1185870886200.0,791061667690.0,1317,9994713.0,10104682.0,109970.0,0.011002767162999083
2020-11-09,022100,7218.0,7170.0,1091609354220.0,779468620560.0016,1385,9996930.0,9831146.0,-165784.0,-0.01658354114713212
2020-11-30,022100,7021.0,7210.0,1071844839450.0,811758989647.5001,1424,9997904.0,10164370.0,166466.0,0.01665004985044871
2020-12-18,022100,7350.0,7390.0,1111373868990.0,866779970610.0,1360,9996000.0,9949896.0,-46104.0,-0.004612244897959195
2021-01-04,022100,8158.0,8580.0,1304457974820.0,893141249000.0002,1225,9993550.0,10405395.0,411845.0,0.04121108114734007
2021-01-25,022100,8997.0,9050.0,1394158464930.0,945904089760.0004,1111,9995667.0,9954004.0,-41662.0,-0.004168056018672872
2021-04-15,022100,7581.0,7510.0,1140260467500.0,999887706930.0015,1319,9999339.0,9806633.0,-192706.0,-0.019271863870201855
2021-05-12,022100,7533.0,7390.0,1149382551240.0,1042718914770.0,1327,9996291.0,9708465.0,-287826.0,-0.028793309438470804
2021-05-25,022100,7826.0,7740.0,1176748802460.0,1036143733718.0,1277,9993802.0,9785140.0,-208662.0,-0.020879120879120916
2022-07-28,022100,5757.0,5910.0,890923511940.0,828361957120.0004,1737,9999909.0,10163013.0,163104.0,0.016310578426263822
2022-08-29,022100,6193.0,6490.0,983664696630.0,838381145519.9996,1614,9995502.0,10370111.0,374609.0,0.03747779751332159
2022-11-04,022100,6015.0,6170.0,945656014380.0,757039673125.0,1662,9996930.0,10151995.0,155065.0,0.01551122194513721
2022-11-30,022100,6645.0,7050.0,1067283797580.0,806383674400.0016,1504,9994080.0,10497168.0,503088.0,0.05033860045146721
2023-02-17,022100,6668.0,6950.0,1026234420750.0,802437192200.0001,1499,9995332.0,10313870.0,318538.0,0.03186862627474496
2023-03-27,022100,6794.0,6870.0,1038397199070.0,808527637919.9994,1471,9993974.0,10004712.0,10738.0,0.0010744774801296764
2023-03-28,022100,7178.0,8340.0,1313580058560.0,813679999999.9998,1393,9998954.0,11501444.0,1502490.0,0.15026469768737827
2023-04-17,022100,13116.0,16620.0,2371741772400.0,877746087400.0,762,9994392.0,12537796.0,2543404.0,0.2544830741079598
2023-06-07,022100,12394.0,12580.0,1932361405590.0,844772978220.0,806,9989564.0,10038085.0,48521.0,0.004857188962401171
2023-07-13,022100,23700.0,25900.0,3838876907250.0,827623224000.0,421,9977700.0,10794861.0,817161.0,0.08189873417721527
2023-08-25,022100,40215.0,45000.0,6750341967600.0,802746123529.9996,248,9973320.0,11048400.0,1075080.0,0.10779559865721744
2023-11-06,022100,56860.0,63500.0,9654205291500.0,774540355697.9999,175,9950500.0,11001375.0,1050875.0,0.10561027084066121
2024-06-11,022100,39325.0,40550.0,6157406524500.0,830558819740.0017,254,9988550.0,10196703.0,208153.0,0.02083916083916093
2024-08-22,022100,27855.0,28450.0,4416608877450.0,744861167619.9998,359,9999945.0,10111414.0,111470.0,0.011147011308562105
2024-09-25,022100,31130.0,31700.0,4766288754150.0,732714722670.0,321,9992730.0,10073943.0,81213.0,0.008127208480565473
2025-02-19,022100,19993.0,24350.0,3755257806300.0,748871406359.9999,500,9996500.0,12053250.0,2056750.0,0.20574701145400898
2025-06-12,022100,22790.0,24100.0,3702045651150.0,800648352800.0001,438,9982020.0,10450242.0,468222.0,0.04690653795524358
2025-08-11,022100,24180.0,24750.0,3793266488550.0,839500547180.0007,413,9986340.0,10119532.0,133192.0,0.013337468982630218
2025-10-17,022100,23700.0,25050.0,3800868225000.0,902495953700.0,421,9977700.0,10440590.0,462890.0,0.04639240506329112
2025-12-08,022100,27085.0,27900.0,4325388040050.0,969482866679.9998,369,9994365.0,10192149.0,197784.0,0.01978955141222083
2025-12-23,022100,27670.0,30100.0,4523033187750.0,976443433635.0004,361,9988870.0,10757439.0,768569.0,0.07694253704372978
2026-01-15,022100,32425.0,42200.0,5876142275850.0,1005271732400.0,308,9986900.0,12867624.0,2880724.0,0.2884502698535081
2020-04-08,023530,80210.0,88400.0,2432832930000.0,642534249994.0004,124,9946040.0,10851984.0,905944.0,0.09108589951377644
2020-08-12,023530,82220.0,84600.0,2373426544500.0,794964826000.0,121,9948620.0,10134234.0,185614.0,0.018657261007054338
2020-10-08,023530,83330.0,83200.0,2333822287500.0,791506122936.0001,120,9999600.0,9884160.0,-115440.0,-0.011544461778471127
2020-10-12,023530,84880.0,88600.0,2469608311500.0,791061667690.0,117,9930960.0,10262538.0,331578.0,0.033388312912346896
2021-04-30,023530,126150.0,123500.0,3507805620000.0,1026500529560.0,79,9965850.0,9658935.0,-306915.0,-0.030796670630202194
2022-03-11,023530,87890.0,92000.0,2588421082500.0,974359486930.0007,113,9931570.0,10292040.0,360470.0,0.03629536921151444
2022-12-07,023530,87720.0,90200.0,2560132327500.0,801193073160.0002,113,9912360.0,10090674.0,178314.0,0.017989056087551303
2023-11-08,023530,77490.0,78600.0,2243298271500.0,761609887999.9998,129,9996210.0,10038006.0,41796.0,0.004181184668989646
2024-01-29,023530,74990.0,79200.0,2246127147000.0,744641590910.0009,133,9973670.0,10428264.0,454594.0,0.04557941058807846
2024-11-18,023530,62440.0,58900.0,1640747790000.0,667478563080.0,160,9990400.0,9329760.0,-660640.0,-0.06612748238308774
2025-02-19,023530,60270.0,62000.0,1756731685500.0,748871406359.9999,165,9944550.0,10127700.0,183150.0,0.018417122946739584
2025-04-21,023530,66960.0,68500.0,1926464215500.0,700651753900.0002,149,9977040.0,10104435.0,127395.0,0.012768817204301008
2025-12-12,023530,73830.0,74100.0,2132972127000.0,983364417000.0001,135,9967050.0,9903465.0,-63585.0,-0.006379520520113813
2026-01-30,023530,82830.0,85000.0,2376255420000.0,1130897684159.9995,120,9939600.0,10098000.0,158400.0,0.015936254980079667
2026-02-10,023530,101610.0,114400.0,3210773692500.0,1156573055279.9998,98,9957780.0,11099088.0,1141308.0,0.11461470327723644
2026-04-16,023530,111500.0,120200.0,3442741483500.0,1214752789320.0,89,9923500.0,10590822.0,667322.0,0.0672466367713005
2020-05-07,023590,16480.0,19200.0,872655700650.0,661128236280.0007,606,9986880.0,11518848.0,1531968.0,0.15339805825242725
2020-06-18,023590,19240.0,20400.0,904062332550.0,722476058479.9999,519,9985560.0,10481724.0,496164.0,0.04968814968814961
2020-07-10,023590,21995.0,23500.0,1045392176100.0,740075027924.0002,454,9985730.0,10562310.0,576580.0,0.05774039554444199
2020-07-31,023590,21310.0,20950.0,930982302750.0,771086024830.0,469,9994390.0,9727294.0,-267096.0,-0.026724542468324786
2020-09-08,023590,22600.0,22050.0,1018472205900.0,814060539599.9999,442,9989200.0,9648639.0,-340561.0,-0.03409292035398226
2020-09-11,023590,24055.0,25400.0,1130638748400.0,835379794830.0007,415,9982825.0,10435590.0,452765.0,0.045354396175431244
2021-01-26,023590,25385.0,26900.0,1182235357950.0,934647356680.0009,393,9976305.0,10465983.0,489678.0,0.049084104786291105
2021-01-27,023590,28720.0,27250.0,1240561960050.0,924771763200.0015,348,9994560.0,9388170.0,-606390.0,-0.060672005571030696
